Array1,Array2,Cosine Similarity
CUDC-101,Mitomycin-C,0.4833917574904737
CUDC-101,Midostaurin,0.6971376564156498
CUDC-101,JNK-9L,0.7542605688851395
CUDC-101,HG6-64-1,0.7981459998252437
CUDC-101,Shikonin,0.5634530768772683
CUDC-101,BMS-754807,0.6913797347728863
CUDC-101,Bexarotene,0.5350003761722719
CUDC-101,Pazopanib,0.7187425683535564
CUDC-101,ZSTK474,0.6839269904172849
CUDC-101,AR-42,0.6501905134133044
CUDC-101,Alectinib,0.6686879536623216
CUDC-101,Pelitinib,0.812242379610898
CUDC-101,WYE-125132,0.7393615342324522
CUDC-101,CAY10566,0.7063512801658469
CUDC-101,Flavopiridol,0.6172176215398111
CUDC-101,Refametinib,0.68036342201568
CUDC-101,CI-1040,0.6247368527507207
CUDC-101,GW441756,0.7066504360075615
CUDC-101,VX-702,0.7333084603832252
CUDC-101,AZD8055,0.8128080442555438
CUDC-101,GSK269962A,0.8641598540826686
CUDC-101,(5Z)-7-Oxozeaenol,0.5879182260583193
CUDC-101,AZD8931,0.9022397380134061
CUDC-101,AZD1480,0.57846004884326
CUDC-101,Dinaciclib,0.7414702933995975
CUDC-101,Podophyllotoxin bromide,0.6074994067391499
CUDC-101,Dihydrorotenone,0.625756916408412
CUDC-101,PHA-665752,0.608923517384351
CUDC-101,Saracatinib,0.8310939881381679
CUDC-101,GNF-2,0.8609010110318117
CUDC-101,CGP-082996,0.7910384189612115
CUDC-101,BMS-509744,0.7069767441860455
CUDC-101,CMK,0.7330442210282544
CUDC-101,Parthenolide,0.4296900047094285
CUDC-101,GSK319347A,0.8046508572754807
CUDC-101,PF-562271,0.7616527900318919
CUDC-101,FTI-277,0.601874412232306
CUDC-101,PAC-1,0.6362856463972583
CUDC-101,YM201636,0.8320330941539782
CUDC-101,Sphingosine Kinase 1 Inhibitor II,0.6425182623836373
CUDC-101,LDN-193189,0.717621816034816
CUDC-101,Bosutinib,0.8175715861532696
CUDC-101,RO-3306,0.6710106159655846
CUDC-101,ZG-10,0.7705048739349772
CUDC-101,Rucaparib,0.6836326113107618
CUDC-101,AZ20,0.7441038882858916
CUDC-101,Piperlongumine,0.6751399510385765
CUDC-101,SGC0946,0.7412745038831718
CUDC-101,AZD8835,0.5946436979861267
CUDC-101,MK-1775,0.7510927092326178
CUDC-101,GSK343,0.7325794357582568
CUDC-101,Gallibiscoquinazole,0.7532364787678484
CUDC-101,Buparlisib,0.7426041624975028
CUDC-101,GNE-317,0.7610151037428171
CUDC-101,Telomerase Inhibitor IX,0.7222812654902441
Linifanib,Omipalisib,0.6934678620247916
Linifanib,Tivozanib,0.6524903885068513
Linifanib,Trichostatin A,0.679482998614305
Linifanib,Panobinostat,0.7814821083775914
Linifanib,ARRY-520,0.7435406646817524
Linifanib,Vinblastine,0.6230231895658798
Linifanib,Docetaxel,0.5135717874467447
Linifanib,Methotrexate,0.6871623375400305
Linifanib,Temsirolimus,0.375747653460452
Linifanib,Lestaurtinib,0.6801858894683062
Linifanib,Tanespimycin,0.4640161686673095
Linifanib,Motesanib,0.7651716252574133
Linifanib,Elesclomol,0.6766104501282506
Linifanib,PD0325901,0.6611199142044184
Linifanib,Daporinad,0.669746414207655
Linifanib,Trametinib,0.6998571865740518
Linifanib,AZD6094,0.7264831572567791
Linifanib,SN-38,0.640591480128461
Linifanib,Camptothecin,0.6736090909093634
Linifanib,Cytarabine,0.3982456830401938
Linifanib,Navitoclax,0.5915606553503762
Linifanib,Nilotinib,0.7455284088780172
Linifanib,AZD7762,0.6823696627238054
Linifanib,Afatinib,0.6913618956410809
Linifanib,Staurosporine,0.6939825949584489
Linifanib,Dactolisib,0.7694837640638656
Linifanib,Sorafenib,0.6473929618545631
Linifanib,BI-2536,0.6446832602556598
Linifanib,Dabrafenib,0.7378784519149224
Linifanib,Epirubicin,0.45372311121887465
Linifanib,AZD5991,0.6283653031156258
Linifanib,Topotecan,0.6539093906170556
Linifanib,Mitoxantrone,0.6043398468090048
Linifanib,Dactinomycin,0.5692287966222311
Linifanib,Vincristine,0.6282808624375437
Linifanib,Venetoclax,0.6282808624375437
Linifanib,Savolitinib,0.7264831572567791
Linifanib,Foretinib,0.6376306131448505
Linifanib,Pyrimethamine,0.7441009470261456
Linifanib,Seliciclib,0.7189696052220028
Linifanib,Etoposide,0.42998795734706047
Linifanib,Fluorouracil,0.36292700198790645
Linifanib,Bleomycin,0.5302373024798143
Linifanib,Phenformin,0.6398425558218217
Linifanib,Tipifarnib,0.7275600322162216
Linifanib,Avagacestat,0.6061881843392659
Linifanib,AT-7519,0.7338412425537919
Linifanib,TAK-715,0.7153321325151085
Linifanib,Enzastaurin,0.7239723874259514
Linifanib,Idelalisib,0.7656717777871903
Linifanib,CP724714,0.7069286910738658
Linifanib,ACY-1215,0.6991206583544664
Linifanib,Zibotentan,0.6620443297358426
Linifanib,Belinostat,0.6302534916632545
Linifanib,I-BET-762,0.6962454210226062
Linifanib,JNJ38877605,0.7995173322008334
Linifanib,Masitinib,0.7138922614498291
Linifanib,Amuvatinib,0.6097728978517863
Linifanib,OSI-930,0.6595702348778647
Linifanib,OSI-027,0.724589014384073
Linifanib,CX-5461,0.6673173907519573
Linifanib,PHA-793887,0.7511876227121088
Linifanib,Fedratinib,0.6305554838093035
Linifanib,GSK690693,0.5949952746032606
Linifanib,T0901317,0.630893268144045
Linifanib,Selisistat,0.751830258957477
Linifanib,CI-1033,0.6882692265793411
Linifanib,PF-00299804,0.6969947729978259
Linifanib,Pilaralisib,0.6277622648564483
Linifanib,GSK1059615,0.7284927963857744
Linifanib,Voxtalisib,0.7485273127335175
Linifanib,BIBF-1120,0.6970150353573226
Linifanib,Apitolisib,0.6535505118186494
Linifanib,CPI-613,0.5130628760897991
Linifanib,Pemetrexed,0.672937405368184
Linifanib,FTY-720,0.5860083214033549
Linifanib,AICA Ribonucleotide,0.41187300982016706
Linifanib,Tretinoin,0.45122179472321694
Linifanib,Veliparib,0.7424749659446443
Linifanib,Lenalidomide,0.6882472016116855
Linifanib,Vismodegib,0.6541926340095436
Linifanib,Serdemetan,0.7871246517492028
Linifanib,Capivasertib,0.6980415733134439
Linifanib,CCT-018159,0.6828252863595061
Linifanib,Temozolomide,0.47153247156740197
Linifanib,Bicalutamide,0.6899061612892329
Linifanib,Gefitinib,0.6677850633536266
Linifanib,Vorinostat,0.678822832995835
Linifanib,Olaparib,0.6962858670876322
Linifanib,Axitinib,0.7656717777871905
Linifanib,PLX-4720,0.6965856973638852
Linifanib,Doramapimod,0.8026926748169707
Linifanib,Alisertib,0.6564132327993714
Linifanib,MK-2206,0.8015694677414091
Linifanib,Palbociclib,0.692495327103084
Linifanib,Pictilisib,0.774221385130677
Linifanib,Obatoclax Mesylate,0.7256157513612017
Linifanib,Crizotinib,0.6831427019718899
Linifanib,Irinotecan,0.622055335175935
Linifanib,PRIMA-1MET,0.2972775132335318
Linifanib,Erlotinib,0.6825118082649209
Linifanib,Niraparib,0.7877820645379152
Linifanib,Tamoxifen,0.5175237114694393
Linifanib,Fulvestrant,0.4803391927914887
Linifanib,Talazoparib,0.7925650645244267
Linifanib,AZD2014,0.7092181826645519
Linifanib,Ruxolitinib,0.7600418879072104
Linifanib,Linsitinib,0.7541613875665077
Linifanib,Cyclophosphamide,0.22973414586817045
Linifanib,Pevonedistat,0.6914174759755805
Linifanib,Sapitinib,0.666590789071667
Linifanib,Uprosertib,0.6421475334585223
Linifanib,LCL161,0.6194708795036002
Linifanib,Lapatinib,0.6671144730509476
Linifanib,Alpelisib,0.6930635458972612
Linifanib,Taselisib,0.6741573286861133
Linifanib,EPZ5676,0.7169241683455051
Linifanib,Leflunomide,0.6914153274341083
Linifanib,Entinostat,0.6402065928770092
Linifanib,LGK974,0.7287358236158825
Linifanib,VE-822,0.6411378106988328
Linifanib,RVX-208,0.5872088567844226
Linifanib,OTX015,0.6821476755875024
Linifanib,Entospletinib,0.7960979398444401
Linifanib,Ribociclib,0.7031042328139955
Linifanib,Selumetinib,0.6914630684502241
Linifanib,Ibrutinib,0.7205358998604938
Linifanib,Zoledronate,0.33831617065298725
Linifanib,Acetalax,0.6468682093801852
Linifanib,Carmustine,0.3506468542198391
Linifanib,Teniposide,0.40963463998728433
Linifanib,Fludarabine,0.48374383424080136
Linifanib,Nelarabine,0.4497556013406335
Linifanib,Ulixertinib,0.6871623375400305
Linifanib,Afuresertib,0.7011152493869929
Linifanib,AZD3759,0.6780918908527013
Linifanib,AZD5363,0.6780918908527013
Linifanib,AZD6738,0.7092181826645519
Linifanib,AZD8186,0.580825235802866
Linifanib,Osimertinib,0.6963383090962285
Linifanib,Cediranib,0.6947017890685989
Linifanib,Ipatasertib,0.6653056282246288
Linifanib,GDC0810,0.7965824092727841
Linifanib,AMG-319,0.7822283973777489
Linifanib,MK-8776,0.7189696052220027
Linifanib,AZD6482,0.6508140266182869
Linifanib,Dacinostat,0.7409875893016971
Linifanib,Sepantronium bromide,0.6748250315315439
Linifanib,SNX-2112,0.7620817928119488
Linifanib,TW 37,0.5648707350964657
Linifanib,AZD-4877,0.6928252559412027
Linifanib,AZD-4547,0.7685701341443216
Linifanib,ABT-737,0.6039356524591116
Linifanib,PI-103,0.6218487810012567
Linifanib,TPCA-1,0.6595702348778653
Linifanib,Brivanib,0.6936879756192957
Linifanib,"CAP-232, TT-232, TLN-232",0.678474727287104
Linifanib,AZD5153,0.6894410398057413
Linifanib,JQ1,0.6565865171658264
Linifanib,NVP-TAE684,0.5807247259103159
Linifanib,A-770041,0.7187863526419584
Linifanib,WH-4-023,0.6533153166491054
Linifanib,GW843682X,0.6217075010413986
Linifanib,GSK1070916,0.8277381083047034
Linifanib,NG-25,0.6952415900527387
Linifanib,CD532,0.8547092068014517
Linifanib,NSC319726,0.6874696087731695
Linifanib,IOX2,0.6468323027367886
Linifanib,Cyclopamine,0.43329927551848746
Linifanib,S-Trityl-L-cysteine,0.5825248321362803
Linifanib,TGX221,0.6900463517846722
Linifanib,XMD8-85,0.643175227172197
Linifanib,NSC-87877,0.6530155700733453
Linifanib,QS11,0.6660641344225926
Linifanib,CP466722,0.7103355960663248
Linifanib,DMOG,0.24455799402225922
Linifanib,OSU-03012,0.8344553849509779
Linifanib,Embelin,0.35146181634490165
Linifanib,IPA-3,0.4894468147326691
Linifanib,GSK650394,0.6715381405843003
Linifanib,BAY-61-3606,0.6472094320694097
Linifanib,LFM-A13,0.6229305535993331
Linifanib,GW-2580,0.6315335196695147
Linifanib,AS601245,0.6925606825197943
Linifanib,BX-912,0.7204397494851317
Linifanib,AS605240,0.6914153274341083
Linifanib,AKT inhibitor VIII,0.7585081750766084
Linifanib,GSK429286A,0.844806669167969
Linifanib,QL-XII-47,0.776678611184684
Linifanib,IC-87114,0.7681784471544444
Linifanib,STF-62247,0.706274473506937
Linifanib,FR-180204,0.8143711313391291
Linifanib,Tubastatin A,0.7442230117407834
Linifanib,NSC-207895,0.671006787404518
Linifanib,CAY10603,0.650507012377254
Linifanib,BIX02189,0.7317294648156314
Linifanib,SU11274,0.6854051500975319
Linifanib,NVP-BHG712,0.7969416640169259
Linifanib,SB52334,0.6138647293097675
Linifanib,Y-39983,0.7527298102125773
Linifanib,QL-X-138,0.8235856765100256
Linifanib,Tenovin-6,0.7006898183390127
Linifanib,AT7867,0.7384850105474887
Linifanib,TWS119,0.7032430382638419
Linifanib,Torin 2,0.795621991945286
Linifanib,AST-1306,0.7086260012987101
Linifanib,kb NB 142-70,0.5084322977157766
Linifanib,Ara-G,0.43442768737018794
Linifanib,IMD-0354,0.5993771526655992
Linifanib,MIM1,0.552341986174752
Linifanib,ETP-45835,0.7871246517492028
Linifanib,SB505124,0.6649360038354637
Linifanib,A-83-01,0.8000711205939971
Linifanib,BAM7,0.6778537954392584
Linifanib,Kobe2602,0.7483368055104989
Linifanib,RU-SKI 43,0.5263157894736842
Linifanib,BX795,0.6536737118546382
Linifanib,SL0101,0.40398236890483846
Linifanib,JNK Inhibitor VIII,0.6614637294295717
Linifanib,Mirin,0.5235107804252288
Linifanib,SB590885,0.6717569902723584
Linifanib,CCT007093,0.4289063917353285
Linifanib,EHT-1864,0.6536737118546381
Linifanib,XMD8-92,0.6300626909852944
Linifanib,KU-60019,0.6061881843392658
Linifanib,CHIR-99021,0.713308558071984
Linifanib,AZD3514,0.5989714010982004
Linifanib,BPTES,0.6864620592065951
Linifanib,SB216763,0.6987907391676574
Linifanib,KU-55933,0.4715595625715074
Linifanib,Wee1 Inhibitor,0.6957240847605051
Linifanib,Nutlin-3a (-),0.5908333403397215
Linifanib,PD173074,0.6590516144209907
Linifanib,ZM447439,0.6626521405190166
Linifanib,BMS-536924,0.7052435189724406
Linifanib,Tozasertib,0.7764716310206732
Linifanib,PF-4708671,0.7790429351048904
Linifanib,EPZ004777,0.7217039995274589
Linifanib,YK-4-279,0.5561984584176758
Linifanib,BMS-345541,0.7451139545028028
Linifanib,AZ960,0.85072109605079
Linifanib,XAV939,0.6580343101374562
Linifanib,AZD5438,0.6818447629055711
Linifanib,AZD1208,0.6919758992633275
Linifanib,AZD1332,0.7355486768091412
Linifanib,SCH772984,0.8090458390289237
Linifanib,WZ4003,0.60833032924036
Linifanib,CZC24832,0.7328558165309613
Linifanib,GSK2606414,0.7668945787927042
Linifanib,PCI-34051,0.6655422643290834
Linifanib,Wnt-C59,0.739327201635646
Linifanib,ML323,0.7911972248809928
Linifanib,PRT062607,0.7343546212412752
Linifanib,AGI-6780,0.7164779433275348
Linifanib,Elephantin,0.3304472761256333
Linifanib,Sinularin,0.3398072407464233
Linifanib,LY2109761,0.6755155182596909
Linifanib,MN-64,0.4724173341991397
Linifanib,AGI-5198,0.734707158310303
Linifanib,GSK2578215A,0.6279792590909699
Linifanib,I-BRD9,0.6154706761822559
Linifanib,MIRA-1,0.3326528141123145
Linifanib,NVP-ADW742,0.6559715845769569
Linifanib,P22077,0.5341177665479329
Linifanib,UMI-77,0.5632044461119787
Linifanib,WIKI4,0.6757017919444127
Linifanib,WEHI-539,0.6567878469567168
Linifanib,BIBR-1532,0.6830754072170623
Linifanib,Pyridostatin,0.6734177023005536
Linifanib,VX-11e,0.7046980119705604
Linifanib,LJI308,0.6520267895510528
Linifanib,AZ6102,0.7259079527665507
Linifanib,GSK591,0.7092484803441377
Linifanib,VE821,0.7112328754932338
Linifanib,AT13148,0.6918474730902375
Linifanib,FMK,0.7133094722495873
Linifanib,AZ628,0.7082005278281703
Linifanib,Imatinib,0.7338412425537918
Linifanib,CGP-60474,0.7117724817590757
Linifanib,A-443654,0.7417223713562411
Linifanib,Mitomycin-C,0.41952584119943065
Linifanib,Midostaurin,0.6814662756363822
Linifanib,JNK-9L,0.7442230117407834
Linifanib,HG6-64-1,0.7119361419224615
Linifanib,Shikonin,0.4661732373984523
Linifanib,BMS-754807,0.7808600650624965
Linifanib,Bexarotene,0.5249349294550167
Linifanib,Pazopanib,0.788124889169945
Linifanib,ZSTK474,0.6867277118431809
Linifanib,AR-42,0.7137990380944823
Linifanib,Alectinib,0.7354859925987197
Linifanib,Pelitinib,0.6644830998396883
Linifanib,WYE-125132,0.7453964339417279
Linifanib,CAY10566,0.6546793067062923
Linifanib,Flavopiridol,0.43546352656925963
Linifanib,Refametinib,0.5631805303410978
Linifanib,CI-1040,0.646693743732307
Linifanib,GW441756,0.7296765336798597
Linifanib,VX-702,0.7606598261858128
Linifanib,AZD8055,0.6463984700588422
Linifanib,GSK269962A,0.6443466632989865
Linifanib,(5Z)-7-Oxozeaenol,0.41816147904414974
Linifanib,AZD8931,0.666590789071667
Linifanib,AZD1480,0.6742126264443199
Linifanib,Dinaciclib,0.7400079756844959
Linifanib,Podophyllotoxin bromide,0.441533311174227
Linifanib,Dihydrorotenone,0.4319151407424187
Linifanib,PHA-665752,0.6546793067062922
Linifanib,Saracatinib,0.6203999223796162
Linifanib,GNF-2,0.6943579509078294
Linifanib,CGP-082996,0.7624744003120865
Linifanib,BMS-509744,0.542107045664976
Linifanib,CMK,0.6889219407020017
Linifanib,Parthenolide,0.3285240447334431
Linifanib,GSK319347A,0.5851276800099922
Linifanib,PF-562271,0.7538585937829858
Linifanib,FTI-277,0.6689898654154954
Linifanib,PAC-1,0.6306208365051115
Linifanib,YM201636,0.6542930652274093
Linifanib,Sphingosine Kinase 1 Inhibitor II,0.49836362393356004
Linifanib,LDN-193189,0.8163716483922334
Linifanib,Bosutinib,0.5987926448938291
Linifanib,RO-3306,0.6967050639149428
Linifanib,ZG-10,0.7343546212412753
Linifanib,Rucaparib,0.7872442427024922
Linifanib,AZ20,0.7653837971759033
Linifanib,Piperlongumine,0.47316995110803367
Linifanib,SGC0946,0.7006172042325595
Linifanib,AZD8835,0.5304146612968577
Linifanib,MK-1775,0.7064556809344975
Linifanib,GSK343,0.7957588320329433
Linifanib,Gallibiscoquinazole,0.5531339807804644
Linifanib,Buparlisib,0.7143459585159303
Linifanib,GNE-317,0.6388855077784062
Linifanib,Telomerase Inhibitor IX,0.6163967557022965
Omipalisib,Tivozanib,0.7234752686558495
Omipalisib,Trichostatin A,0.6099705001167249
Omipalisib,Panobinostat,0.7165554944662319
Omipalisib,ARRY-520,0.6400582236877844
Omipalisib,Vinblastine,0.7234949161847377
Omipalisib,Docetaxel,0.5477857428958716
Omipalisib,Methotrexate,0.6803269308563321
Omipalisib,Temsirolimus,0.43795622643440224
Omipalisib,Lestaurtinib,0.6734198795736532
Omipalisib,Tanespimycin,0.4958991963303523
Omipalisib,Motesanib,0.6994431091121306
Omipalisib,Elesclomol,0.6014902274935058
Omipalisib,PD0325901,0.5930786624995176
Omipalisib,Daporinad,0.6974694408942853
Omipalisib,Trametinib,0.6022034854548679
Omipalisib,AZD6094,0.6941144167847209
Omipalisib,SN-38,0.7502544425745434
Omipalisib,Camptothecin,0.7244095024711529
Omipalisib,Cytarabine,0.3964582138144484
Omipalisib,Navitoclax,0.6391356959552952
Omipalisib,Nilotinib,0.7076784833766084
Omipalisib,AZD7762,0.6170175523422952
Omipalisib,Afatinib,0.7363954908390358
Omipalisib,Staurosporine,0.700271883385231
Omipalisib,Dactolisib,0.7716626192641084
Omipalisib,Sorafenib,0.7482436885786347
Omipalisib,BI-2536,0.7420286487555487
Omipalisib,Dabrafenib,0.7399678141304555
Omipalisib,Epirubicin,0.5601201570045611
Omipalisib,AZD5991,0.7283949439467025
Omipalisib,Topotecan,0.7385003823697481
Omipalisib,Mitoxantrone,0.6500175484536794
Omipalisib,Dactinomycin,0.6565740304333405
Omipalisib,Vincristine,0.7174404589809116
Omipalisib,Venetoclax,0.7174404589809116
Omipalisib,Savolitinib,0.6941144167847209
Omipalisib,Foretinib,0.7889963875628746
Omipalisib,Pyrimethamine,0.6287132496556411
Omipalisib,Seliciclib,0.677467606191997
Omipalisib,Etoposide,0.5207657698659015
Omipalisib,Fluorouracil,0.3187924020435193
Omipalisib,Bleomycin,0.5635654087062423
Omipalisib,Phenformin,0.570548633590723
Omipalisib,Tipifarnib,0.7035287482290112
Omipalisib,Avagacestat,0.6434027370064462
Omipalisib,AT-7519,0.6500175484536793
Omipalisib,TAK-715,0.6927878513094843
Omipalisib,Enzastaurin,0.7299393460014669
Omipalisib,Idelalisib,0.6884476975141026
Omipalisib,CP724714,0.7983783627477063
Omipalisib,ACY-1215,0.659591499367373
Omipalisib,Zibotentan,0.827947931738362
Omipalisib,Belinostat,0.6366515219688449
Omipalisib,I-BET-762,0.721861191947082
Omipalisib,JNJ38877605,0.7575885636530377
Omipalisib,Masitinib,0.6944496817141973
Omipalisib,Amuvatinib,0.7032923695425002
Omipalisib,OSI-930,0.8010304277572069
Omipalisib,OSI-027,0.7837175498670068
Omipalisib,CX-5461,0.6992865593212684
Omipalisib,PHA-793887,0.5540146457361592
Omipalisib,Fedratinib,0.7846566562678572
Omipalisib,GSK690693,0.7035531209256272
Omipalisib,T0901317,0.7430942647433211
Omipalisib,Selisistat,0.6662986027056166
Omipalisib,CI-1033,0.7448309949708495
Omipalisib,PF-00299804,0.7531463143337265
Omipalisib,Pilaralisib,0.7469258166674667
Omipalisib,GSK1059615,0.7795178343986209
Omipalisib,Voxtalisib,0.6461646493706181
Omipalisib,BIBF-1120,0.7398055473027105
Omipalisib,Apitolisib,0.668875152516598
Omipalisib,CPI-613,0.5117785309270944
Omipalisib,Pemetrexed,0.6283800359089777
Omipalisib,FTY-720,0.5838902906897827
Omipalisib,AICA Ribonucleotide,0.42923788144157116
Omipalisib,Tretinoin,0.41522370143943466
Omipalisib,Veliparib,0.6302623652776623
Omipalisib,Lenalidomide,0.5793616301388603
Omipalisib,Vismodegib,0.714269645148538
Omipalisib,Serdemetan,0.7581189574937883
Omipalisib,Capivasertib,0.6547243714664003
Omipalisib,CCT-018159,0.7068938201203728
Omipalisib,Temozolomide,0.4352511868827185
Omipalisib,Bicalutamide,0.6480090721905167
Omipalisib,Gefitinib,0.7514008975857365
Omipalisib,Vorinostat,0.5890013487526894
Omipalisib,Olaparib,0.6486797871088473
Omipalisib,Axitinib,0.7414052127074952
Omipalisib,PLX-4720,0.6787193075765251
Omipalisib,Doramapimod,0.7600855144308309
Omipalisib,Alisertib,0.7265953181566417
Omipalisib,MK-2206,0.7159261999835316
Omipalisib,Palbociclib,0.6857005977589538
Omipalisib,Pictilisib,0.7446025784619282
Omipalisib,Obatoclax Mesylate,0.7186096602544466
Omipalisib,Crizotinib,0.7750872022156501
Omipalisib,Irinotecan,0.7569516665556207
Omipalisib,PRIMA-1MET,0.36557692538005054
Omipalisib,Erlotinib,0.7405753011340215
Omipalisib,Niraparib,0.742206452570134
Omipalisib,Tamoxifen,0.65433266812164
Omipalisib,Fulvestrant,0.5730642211156118
Omipalisib,Talazoparib,0.6801175390552072
Omipalisib,AZD2014,0.676676505930194
Omipalisib,Ruxolitinib,0.6843055689347609
Omipalisib,Linsitinib,0.7270790499578433
Omipalisib,Cyclophosphamide,0.2761429614134385
Omipalisib,Pevonedistat,0.6707102043942482
Omipalisib,Sapitinib,0.7378610336666569
Omipalisib,Uprosertib,0.7259176812145578
Omipalisib,LCL161,0.6121559836142696
Omipalisib,Lapatinib,0.7676902731000878
Omipalisib,Alpelisib,0.6942249822743366
Omipalisib,Taselisib,0.755865428007177
Omipalisib,EPZ5676,0.6750822472922372
Omipalisib,Leflunomide,0.6545057070825083
Omipalisib,Entinostat,0.7553169286632674
Omipalisib,LGK974,0.7299570396210162
Omipalisib,VE-822,0.7459542054903856
Omipalisib,RVX-208,0.6460524366614125
Omipalisib,OTX015,0.6734736719624255
Omipalisib,Entospletinib,0.7404210628107549
Omipalisib,Ribociclib,0.665935609010667
Omipalisib,Selumetinib,0.6219530853852708
Omipalisib,Ibrutinib,0.764559412147531
Omipalisib,Zoledronate,0.4066597453553117
Omipalisib,Acetalax,0.689962321319668
Omipalisib,Carmustine,0.24428031201958028
Omipalisib,Teniposide,0.5263039490568178
Omipalisib,Fludarabine,0.5061511520053062
Omipalisib,Nelarabine,0.5542660942860882
Omipalisib,Ulixertinib,0.6752116907747056
Omipalisib,Afuresertib,0.6801175390552072
Omipalisib,AZD3759,0.7445386451927871
Omipalisib,AZD5363,0.7445386451927871
Omipalisib,AZD6738,0.714269645148538
Omipalisib,AZD8186,0.6981582997692479
Omipalisib,Osimertinib,0.7829227972815761
Omipalisib,Cediranib,0.7517921836075954
Omipalisib,Ipatasertib,0.654930538417842
Omipalisib,GDC0810,0.7053098106038294
Omipalisib,AMG-319,0.7475687771874736
Omipalisib,MK-8776,0.6430201007924039
Omipalisib,AZD6482,0.6651163385270902
Omipalisib,Dacinostat,0.7315177902343962
Omipalisib,Sepantronium bromide,0.6675240214176312
Omipalisib,SNX-2112,0.6961833076943066
Omipalisib,TW 37,0.6291745300400665
Omipalisib,AZD-4877,0.6430201007924041
Omipalisib,AZD-4547,0.714818475323451
Omipalisib,ABT-737,0.6145310585982633
Omipalisib,PI-103,0.7172203032116243
Omipalisib,TPCA-1,0.5604694030691149
Omipalisib,Brivanib,0.809266940150527
Omipalisib,"CAP-232, TT-232, TLN-232",0.7575854197307776
Omipalisib,AZD5153,0.7480940248730518
Omipalisib,JQ1,0.6141220997042206
Omipalisib,NVP-TAE684,0.7553467763989318
Omipalisib,A-770041,0.7742428763113076
Omipalisib,WH-4-023,0.7602516255963275
Omipalisib,GW843682X,0.7234701625188068
Omipalisib,GSK1070916,0.7378505914387004
Omipalisib,NG-25,0.7442846354000842
Omipalisib,CD532,0.7075604646064939
Omipalisib,NSC319726,0.7066543168710379
Omipalisib,IOX2,0.6598134864992214
Omipalisib,Cyclopamine,0.5120892676705926
Omipalisib,S-Trityl-L-cysteine,0.5555442751251833
Omipalisib,TGX221,0.6498730840561955
Omipalisib,XMD8-85,0.7500336029918685
Omipalisib,NSC-87877,0.7918781725888323
Omipalisib,QS11,0.7400832640510723
Omipalisib,CP466722,0.7873699547207766
Omipalisib,DMOG,0.27926331990769915
Omipalisib,OSU-03012,0.7387967534972004
Omipalisib,Embelin,0.37420783942763014
Omipalisib,IPA-3,0.5732352966722356
Omipalisib,GSK650394,0.6794086194853632
Omipalisib,BAY-61-3606,0.7434282973745816
Omipalisib,LFM-A13,0.5471776043129687
Omipalisib,GW-2580,0.7324648206982719
Omipalisib,AS601245,0.685067788345285
Omipalisib,BX-912,0.6441294800654284
Omipalisib,AS605240,0.7370559764442662
Omipalisib,AKT inhibitor VIII,0.6825184258763632
Omipalisib,GSK429286A,0.7255814602113713
Omipalisib,QL-XII-47,0.7820671199819733
Omipalisib,IC-87114,0.6854727952682403
Omipalisib,STF-62247,0.689962321319668
Omipalisib,FR-180204,0.7382283990406736
Omipalisib,Tubastatin A,0.7120878626335184
Omipalisib,NSC-207895,0.6088384271694095
Omipalisib,CAY10603,0.6675240214176312
Omipalisib,BIX02189,0.7345665892097953
Omipalisib,SU11274,0.6918349352413112
Omipalisib,NVP-BHG712,0.7156999419138732
Omipalisib,SB52334,0.7247503375206596
Omipalisib,Y-39983,0.661192314082561
Omipalisib,QL-X-138,0.7946786344805306
Omipalisib,Tenovin-6,0.6093259613136828
Omipalisib,AT7867,0.6363239816401074
Omipalisib,TWS119,0.729116260591023
Omipalisib,Torin 2,0.7765205446629523
Omipalisib,AST-1306,0.7410141114142905
Omipalisib,kb NB 142-70,0.5758830488528088
Omipalisib,Ara-G,0.45545576906275276
Omipalisib,IMD-0354,0.6123289821500161
Omipalisib,MIM1,0.6094247818041634
Omipalisib,ETP-45835,0.7399241025139374
Omipalisib,SB505124,0.7236325971928093
Omipalisib,A-83-01,0.7847671720559364
Omipalisib,BAM7,0.7226486498773697
Omipalisib,Kobe2602,0.6077234533270333
Omipalisib,RU-SKI 43,0.6703522666239652
Omipalisib,BX795,0.622933483934776
Omipalisib,SL0101,0.5119221599035721
Omipalisib,JNK Inhibitor VIII,0.6941447463850826
Omipalisib,Mirin,0.5477601280753998
Omipalisib,SB590885,0.7800877648105897
Omipalisib,CCT007093,0.4088118889821507
Omipalisib,EHT-1864,0.7746042452406343
Omipalisib,XMD8-92,0.7347425246898266
Omipalisib,KU-60019,0.7155082161537203
Omipalisib,CHIR-99021,0.669407026629141
Omipalisib,AZD3514,0.6905483306520477
Omipalisib,BPTES,0.5458584851211388
Omipalisib,SB216763,0.6857005977589539
Omipalisib,KU-55933,0.6245079281196229
Omipalisib,Wee1 Inhibitor,0.6868774472225717
Omipalisib,Nutlin-3a (-),0.6301944308013708
Omipalisib,PD173074,0.754645422786787
Omipalisib,ZM447439,0.7299714693346979
Omipalisib,BMS-536924,0.683395382079453
Omipalisib,Tozasertib,0.6551947120911401
Omipalisib,PF-4708671,0.7065594085749157
Omipalisib,EPZ004777,0.6859017224886098
Omipalisib,YK-4-279,0.6107007800489509
Omipalisib,BMS-345541,0.7061738606916577
